gene	Pn	Ps
ENSG00000167800	1	0
ENSG00000167822	3	0
ENSG00000167825	0	1
ENSG00000167840	1	0
ENSG00000167850	0	1
ENSG00000167851	1	1
ENSG00000167858	1	2
ENSG00000167861	0	2
ENSG00000167862	0	1
ENSG00000167880	2	4
ENSG00000167881	0	1
ENSG00000167889	1	5
ENSG00000167895	1	1
ENSG00000167900	0	2
ENSG00000167914	4	0
ENSG00000167916	3	0
ENSG00000167930	0	1
ENSG00000167962	5	3
ENSG00000167965	0	1
ENSG00000167967	0	1
ENSG00000167969	0	1
ENSG00000167972	0	2
ENSG00000167978	1	4
ENSG00000167981	0	1
ENSG00000167984	0	2
ENSG00000167985	0	1
ENSG00000167986	0	1
ENSG00000167987	1	0
ENSG00000167992	1	0
ENSG00000167994	1	3
ENSG00000167995	1	4
ENSG00000168000	0	1
ENSG00000168003	0	1
ENSG00000168005	0	1
ENSG00000168014	6	2
ENSG00000168016	1	1
ENSG00000168026	4	1
ENSG00000168028	0	1
ENSG00000168032	2	0
ENSG00000168038	9	0
ENSG00000168061	1	0
ENSG00000168071	4	4
ENSG00000168078	1	1
ENSG00000168079	1	4
ENSG00000168092	1	0
ENSG00000168096	1	2
ENSG00000168116	1	1
ENSG00000168124	1	1
ENSG00000168135	0	1
ENSG00000168137	1	0
ENSG00000168140	1	1
ENSG00000168143	2	1
ENSG00000168148	0	1
ENSG00000168152	1	0
ENSG00000168158	2	2
ENSG00000168159	0	1
ENSG00000168214	1	1
ENSG00000168216	2	0
ENSG00000168228	1	0
ENSG00000168229	0	1
ENSG00000168237	0	1
ENSG00000168243	0	1
ENSG00000168263	1	3
ENSG00000168264	1	3
ENSG00000168267	1	0
ENSG00000168268	1	0
ENSG00000168269	0	1
ENSG00000168275	1	0
ENSG00000168280	0	2
ENSG00000168288	0	1
ENSG00000168291	0	1
ENSG00000168297	2	1
ENSG00000168300	1	1
ENSG00000168306	0	1
ENSG00000168309	0	1
ENSG00000168310	0	1
ENSG00000168314	0	1
ENSG00000168329	3	0
ENSG00000168334	3	1
ENSG00000168350	2	1
ENSG00000168356	1	2
ENSG00000168386	1	0
ENSG00000168393	1	1
ENSG00000168394	2	1
ENSG00000168395	1	0
ENSG00000168397	1	1
ENSG00000168398	0	1
ENSG00000168411	2	2
ENSG00000168418	2	1
ENSG00000168427	2	2
ENSG00000168447	1	1
ENSG00000168453	2	1
ENSG00000168454	4	2
ENSG00000168461	1	0
ENSG00000168476	0	1
ENSG00000168477	9	8
ENSG00000168484	4	2
ENSG00000168487	0	2
ENSG00000168490	0	1
ENSG00000168491	7	2
ENSG00000168495	0	1
ENSG00000168497	0	1
ENSG00000168502	5	2
ENSG00000168505	0	1
ENSG00000168528	2	1
ENSG00000168538	2	2
ENSG00000168542	1	2
ENSG00000168546	1	0
ENSG00000168556	0	1
ENSG00000168564	1	0
ENSG00000168566	1	2
ENSG00000168589	1	1
ENSG00000168619	0	1
ENSG00000168631	4	2
ENSG00000168646	1	2
ENSG00000168658	2	1
ENSG00000168661	5	2
ENSG00000168675	0	1
ENSG00000168676	0	1
ENSG00000168679	0	1
ENSG00000168685	4	1
ENSG00000168702	1	10
ENSG00000168743	2	0
ENSG00000168754	2	3
ENSG00000168763	0	1
ENSG00000168765	2	1
ENSG00000168769	2	0
ENSG00000168778	0	1
ENSG00000168792	1	1
ENSG00000168795	1	0
ENSG00000168803	0	1
ENSG00000168806	0	1
ENSG00000168807	0	1
ENSG00000168826	1	1
ENSG00000168827	2	1
ENSG00000168828	1	1
ENSG00000168843	0	1
ENSG00000168872	0	1
ENSG00000168874	1	0
ENSG00000168876	0	1
ENSG00000168878	2	0
ENSG00000168884	1	1
ENSG00000168890	0	1
ENSG00000168894	1	1
ENSG00000168899	0	1
ENSG00000168903	0	1
ENSG00000168906	0	1
ENSG00000168907	1	2
ENSG00000168916	1	1
ENSG00000168917	1	2
ENSG00000168918	1	4
ENSG00000168925	0	1
ENSG00000168928	1	0
ENSG00000168930	1	0
ENSG00000168936	0	2
ENSG00000168938	1	0
ENSG00000168944	4	3
ENSG00000168952	0	1
ENSG00000168955	2	0
ENSG00000168958	2	1
ENSG00000168961	3	0
ENSG00000168994	1	0
ENSG00000168995	0	1
ENSG00000169031	5	1
ENSG00000169047	0	1
ENSG00000169062	1	0
ENSG00000169064	6	3
ENSG00000169071	2	1
ENSG00000169087	1	0
ENSG00000169116	1	2
ENSG00000169118	0	1
ENSG00000169126	1	1
ENSG00000169129	0	3
ENSG00000169131	0	1
ENSG00000169136	1	1
ENSG00000169155	0	1
ENSG00000169169	0	2
ENSG00000169174	2	1
ENSG00000169180	0	1
ENSG00000169181	0	1
ENSG00000169189	1	1
ENSG00000169194	1	0
ENSG00000169208	1	4
ENSG00000169214	2	2
ENSG00000169221	1	1
ENSG00000169230	0	1
ENSG00000169231	1	0
ENSG00000169242	1	0
ENSG00000169246	0	1
ENSG00000169247	3	2
ENSG00000169252	2	4
ENSG00000169258	2	0
ENSG00000169271	0	2
ENSG00000169282	1	1
ENSG00000169291	0	1
ENSG00000169299	0	2
ENSG00000169302	0	1
ENSG00000169313	0	2
ENSG00000169327	2	2
ENSG00000169330	1	2
ENSG00000169340	3	2
ENSG00000169344	1	3
ENSG00000169347	0	2
ENSG00000169372	1	1
ENSG00000169379	1	0
ENSG00000169393	3	2
ENSG00000169397	1	0
ENSG00000169398	1	0
ENSG00000169402	1	0
ENSG00000169413	1	0
ENSG00000169427	0	1
ENSG00000169432	1	5
ENSG00000169435	1	0
ENSG00000169436	2	4
ENSG00000169439	1	1
ENSG00000169442	2	0
ENSG00000169469	1	2
ENSG00000169474	2	0
ENSG00000169484	0	1
ENSG00000169488	6	3
ENSG00000169495	0	1
ENSG00000169508	0	1
ENSG00000169509	0	2
ENSG00000169515	1	0
ENSG00000169519	1	0
ENSG00000169548	8	4
ENSG00000169550	1	1
ENSG00000169554	2	0
ENSG00000169575	1	1
ENSG00000169598	1	2
ENSG00000169599	1	0
ENSG00000169604	1	0
ENSG00000169605	0	1
ENSG00000169607	1	0
ENSG00000169609	2	0
ENSG00000169618	0	1
ENSG00000169621	1	0
ENSG00000169629	1	0
ENSG00000169641	3	2
ENSG00000169660	1	1
ENSG00000169676	0	1
ENSG00000169682	1	0
ENSG00000169684	1	0
ENSG00000169696	1	2
ENSG00000169710	0	6
ENSG00000169714	0	1
ENSG00000169715	0	1
ENSG00000169717	2	2
ENSG00000169733	1	1
ENSG00000169738	2	2
ENSG00000169744	1	0
ENSG00000169758	2	0
ENSG00000169760	0	1
ENSG00000169764	1	0
ENSG00000169777	1	0
ENSG00000169783	0	4
ENSG00000169826	1	0
ENSG00000169840	0	1
ENSG00000169851	0	2
ENSG00000169855	0	2
ENSG00000169856	0	1
ENSG00000169860	0	1
ENSG00000169871	0	3
ENSG00000169876	36	16
ENSG00000169877	0	1
ENSG00000169884	0	1
ENSG00000169896	4	1
ENSG00000169903	0	2
ENSG00000169908	0	1
ENSG00000169918	0	2
ENSG00000169919	1	0
ENSG00000169925	0	2
ENSG00000169926	0	1
ENSG00000169946	2	0
ENSG00000169957	1	1
ENSG00000169967	0	1
ENSG00000169981	1	0
ENSG00000169989	1	0
ENSG00000169992	0	4
ENSG00000169994	4	5
ENSG00000170011	0	3
ENSG00000170017	2	3
ENSG00000170027	0	1
ENSG00000170035	1	0
ENSG00000170037	1	2
ENSG00000170044	3	0
ENSG00000170054	6	3
ENSG00000170074	1	0
ENSG00000170075	1	2
ENSG00000170085	1	1
ENSG00000170088	0	1
ENSG00000170092	3	1
ENSG00000170099	1	4
ENSG00000170100	4	5
ENSG00000170113	0	1
ENSG00000170122	7	3
ENSG00000170162	0	1
ENSG00000170166	1	0
ENSG00000170175	1	0
ENSG00000170178	1	1
ENSG00000170185	0	1
ENSG00000170190	1	2
ENSG00000170209	5	3
ENSG00000170214	0	1
ENSG00000170222	1	0
ENSG00000170231	1	0
ENSG00000170242	1	2
ENSG00000170248	4	2
ENSG00000170255	1	3
ENSG00000170260	2	0
ENSG00000170264	3	1
ENSG00000170265	1	0
ENSG00000170266	1	1
ENSG00000170275	0	4
ENSG00000170289	2	0
ENSG00000170291	2	0
ENSG00000170310	0	2
ENSG00000170312	2	0
ENSG00000170322	0	3
ENSG00000170324	2	0
ENSG00000170325	1	2
ENSG00000170345	0	1
ENSG00000170364	1	1
ENSG00000170367	1	0
ENSG00000170373	2	1
ENSG00000170381	1	2
ENSG00000170382	3	2
ENSG00000170396	6	1
ENSG00000170419	1	0
ENSG00000170421	0	2
ENSG00000170423	1	1
ENSG00000170430	3	1
ENSG00000170442	1	3
ENSG00000170448	1	2
ENSG00000170454	5	4
ENSG00000170456	2	1
ENSG00000170458	0	1
ENSG00000170464	0	1
ENSG00000170465	1	5
ENSG00000170468	3	1
ENSG00000170469	0	1
ENSG00000170477	1	1
ENSG00000170482	1	1
ENSG00000170484	2	3
ENSG00000170485	4	3
ENSG00000170486	4	3
ENSG00000170498	2	0
ENSG00000170500	2	3
ENSG00000170523	3	7
ENSG00000170525	3	0
ENSG00000170537	1	1
ENSG00000170549	0	1
ENSG00000170558	1	1
ENSG00000170561	1	0
ENSG00000170579	0	2
ENSG00000170604	0	2
ENSG00000170605	4	1
ENSG00000170606	0	1
ENSG00000170608	0	1
ENSG00000170613	1	1
ENSG00000170619	1	0
ENSG00000170624	0	1
ENSG00000170631	0	3
ENSG00000170634	0	3
ENSG00000170677	0	2
ENSG00000170681	0	1
ENSG00000170703	2	1
ENSG00000170743	1	2
ENSG00000170745	1	1
ENSG00000170748	1	1
ENSG00000170775	0	2
ENSG00000170776	12	7
ENSG00000170779	0	2
ENSG00000170782	1	1
ENSG00000170790	5	0
ENSG00000170802	0	1
ENSG00000170807	0	1
ENSG00000170819	0	1
ENSG00000170820	2	0
ENSG00000170835	0	1
ENSG00000170848	1	0
ENSG00000170852	0	1
ENSG00000170854	1	0
ENSG00000170873	1	1
ENSG00000170876	2	0
ENSG00000170881	0	1
ENSG00000170889	1	0
ENSG00000170890	0	1
ENSG00000170891	0	1
ENSG00000170892	0	1
ENSG00000170893	1	0
ENSG00000170906	1	0
ENSG00000170909	0	1
ENSG00000170915	0	2
ENSG00000170917	2	1
ENSG00000170920	2	2
ENSG00000170921	0	1
ENSG00000170923	2	1
ENSG00000170927	4	5
ENSG00000170929	0	1
ENSG00000170949	1	2
ENSG00000170954	5	2
ENSG00000170955	1	2
ENSG00000170956	0	1
ENSG00000170959	1	1
ENSG00000170962	0	1
ENSG00000170967	0	1
ENSG00000171017	2	3
ENSG00000171045	4	1
ENSG00000171051	4	1
ENSG00000171053	2	0
ENSG00000171055	3	3
ENSG00000171056	0	1
ENSG00000171067	2	0
ENSG00000171094	3	6
ENSG00000171102	2	2
ENSG00000171103	0	2
ENSG00000171105	0	4
ENSG00000171115	0	2
ENSG00000171121	2	0
ENSG00000171124	3	0
ENSG00000171133	0	1
ENSG00000171135	0	1
ENSG00000171136	1	0
ENSG00000171150	0	1
ENSG00000171160	0	2
ENSG00000171180	0	1
ENSG00000171189	0	2
ENSG00000171209	1	2
ENSG00000171217	0	2
ENSG00000171219	1	4
ENSG00000171224	1	3
ENSG00000171227	1	0
ENSG00000171234	1	5
ENSG00000171236	1	0
ENSG00000171246	1	3
ENSG00000171291	1	0
ENSG00000171295	2	3
ENSG00000171298	3	6
ENSG00000171302	1	1
ENSG00000171311	0	1
ENSG00000171345	1	2
ENSG00000171346	2	0
ENSG00000171360	2	1
ENSG00000171368	0	3
ENSG00000171401	1	0
ENSG00000171403	0	3
ENSG00000171408	0	1
ENSG00000171425	0	1
ENSG00000171431	1	0
ENSG00000171435	0	3
ENSG00000171443	0	1
ENSG00000171444	1	4
ENSG00000171446	5	1
ENSG00000171451	1	0
ENSG00000171453	1	0
ENSG00000171456	0	1
ENSG00000171462	0	2
ENSG00000171467	1	0
ENSG00000171469	0	1
ENSG00000171476	1	0
ENSG00000171487	4	6
ENSG00000171488	1	0
ENSG00000171490	0	1
ENSG00000171495	7	6
ENSG00000171496	2	3
ENSG00000171497	1	0
ENSG00000171501	3	4
ENSG00000171502	4	2
ENSG00000171503	1	0
ENSG00000171505	1	1
ENSG00000171530	0	1
ENSG00000171533	1	1
ENSG00000171560	1	0
ENSG00000171564	1	2
ENSG00000171566	0	2
ENSG00000171574	2	5
ENSG00000171595	3	2
ENSG00000171603	0	1
ENSG00000171606	1	0
ENSG00000171608	0	1
ENSG00000171611	1	0
ENSG00000171617	0	2
ENSG00000171621	0	2
ENSG00000171634	1	0
ENSG00000171643	1	0
ENSG00000171680	2	1
ENSG00000171681	2	0
ENSG00000171695	1	1
ENSG00000171714	1	1
ENSG00000171720	0	1
ENSG00000171722	0	1
ENSG00000171724	0	1
ENSG00000171729	0	2
ENSG00000171735	2	2
ENSG00000171757	2	0
ENSG00000171759	0	4
ENSG00000171763	1	1
ENSG00000171766	1	1
ENSG00000171772	4	1
ENSG00000171773	1	0
ENSG00000171777	1	1
ENSG00000171790	2	0
ENSG00000171791	0	1
ENSG00000171792	0	1
ENSG00000171793	0	1
ENSG00000171794	1	0
ENSG00000171798	3	7
ENSG00000171804	6	4
ENSG00000171806	1	0
ENSG00000171811	6	9
ENSG00000171813	0	1
ENSG00000171817	1	0
ENSG00000171824	0	2
ENSG00000171847	4	0
ENSG00000171848	1	0
ENSG00000171853	1	6
ENSG00000171855	0	1
ENSG00000171858	1	0
ENSG00000171861	2	0
ENSG00000171864	1	0
ENSG00000171865	0	1
ENSG00000171867	1	0
ENSG00000171872	4	1
ENSG00000171873	0	1
ENSG00000171885	0	1
ENSG00000171903	2	3
ENSG00000171914	1	6
ENSG00000171916	1	0
ENSG00000171928	1	1
ENSG00000171931	2	0
ENSG00000171936	4	2
ENSG00000171940	2	0
ENSG00000171942	1	4
ENSG00000171944	0	1
ENSG00000171954	0	1
ENSG00000171960	0	1
ENSG00000171962	2	1
ENSG00000171970	1	2
ENSG00000171984	1	1
ENSG00000171988	2	1
ENSG00000171989	3	1
ENSG00000172006	2	4
ENSG00000172037	1	1
ENSG00000172059	1	1
ENSG00000172061	2	8
ENSG00000172071	3	1
ENSG00000172081	0	3
ENSG00000172116	3	1
ENSG00000172123	2	0
ENSG00000172137	1	0
ENSG00000172139	9	3
ENSG00000172146	1	2
ENSG00000172150	3	1
ENSG00000172156	1	0
ENSG00000172159	0	1
ENSG00000172167	0	1
ENSG00000172183	1	1
ENSG00000172208	1	0
ENSG00000172216	0	1
ENSG00000172232	1	2
ENSG00000172236	1	0
ENSG00000172244	0	1
ENSG00000172262	1	1
ENSG00000172264	2	0
ENSG00000172269	1	0
ENSG00000172270	0	1
ENSG00000172273	1	0
ENSG00000172289	1	0
ENSG00000172296	1	2
ENSG00000172301	1	0
ENSG00000172320	1	3
ENSG00000172322	1	1
ENSG00000172324	1	0
ENSG00000172340	2	0
ENSG00000172349	1	3
ENSG00000172361	1	0
ENSG00000172362	1	0
ENSG00000172365	2	0
ENSG00000172367	1	0
ENSG00000172379	1	0
ENSG00000172403	4	1
ENSG00000172410	1	0
ENSG00000172428	0	2
ENSG00000172432	0	1
ENSG00000172456	1	1
ENSG00000172457	1	1
ENSG00000172459	1	0
ENSG00000172464	1	0
ENSG00000172466	1	0
ENSG00000172469	1	1
ENSG00000172478	3	5
ENSG00000172482	2	2
ENSG00000172487	1	2
ENSG00000172497	1	0
ENSG00000172508	0	1
ENSG00000172519	5	4
ENSG00000172530	1	5
ENSG00000172538	4	1
ENSG00000172543	0	1
ENSG00000172548	1	0
ENSG00000172554	5	1
ENSG00000172568	1	1
ENSG00000172572	1	0
ENSG00000172575	1	1
ENSG00000172578	0	3
ENSG00000172590	2	0
ENSG00000172594	1	0
ENSG00000172602	0	1
ENSG00000172613	0	1
ENSG00000172638	0	1
ENSG00000172640	3	0
ENSG00000172650	1	0
ENSG00000172661	2	0
ENSG00000172671	1	0
ENSG00000172673	2	0
ENSG00000172680	1	0
ENSG00000172687	1	1
ENSG00000172716	3	1
ENSG00000172717	0	1
ENSG00000172728	1	2
ENSG00000172732	2	4
ENSG00000172752	8	5
ENSG00000172757	0	1
ENSG00000172769	6	2
ENSG00000172771	0	1
ENSG00000172772	1	0
ENSG00000172795	1	2
ENSG00000172803	0	1
ENSG00000172824	1	0
ENSG00000172845	1	0
ENSG00000172867	2	1
ENSG00000172869	0	1
ENSG00000172889	1	0
ENSG00000172890	1	0
ENSG00000172893	0	2
ENSG00000172901	3	5
ENSG00000172915	0	3
ENSG00000172927	4	1
ENSG00000172935	2	1
ENSG00000172938	0	1
ENSG00000172939	1	0
ENSG00000172954	1	1
ENSG00000172967	3	1
ENSG00000172985	1	0
ENSG00000172987	1	0
ENSG00000172992	0	1
ENSG00000172995	0	3
ENSG00000173013	1	1
ENSG00000173020	0	1
ENSG00000173040	3	2
ENSG00000173041	1	1
ENSG00000173064	0	1
ENSG00000173065	0	1
ENSG00000173083	1	0
ENSG00000173085	1	2
ENSG00000173093	0	1
ENSG00000173110	2	2
ENSG00000173124	2	0
ENSG00000173137	2	0
ENSG00000173145	3	0
ENSG00000173153	0	1
ENSG00000173156	0	1
ENSG00000173157	0	3
ENSG00000173163	0	1
ENSG00000173166	0	3
ENSG00000173171	1	0
ENSG00000173193	1	1
ENSG00000173200	3	3
ENSG00000173210	1	0
ENSG00000173212	0	1
ENSG00000173213	1	6
ENSG00000173214	0	1
ENSG00000173218	1	0
ENSG00000173221	0	1
ENSG00000173226	2	1
ENSG00000173230	5	3
ENSG00000173239	0	1
ENSG00000173250	1	0
ENSG00000173253	2	1
ENSG00000173261	1	1
ENSG00000173262	2	2
ENSG00000173267	1	1
ENSG00000173269	1	1
ENSG00000173272	3	0
ENSG00000173273	1	3
ENSG00000173276	2	2
ENSG00000173320	0	1
ENSG00000173327	0	1
ENSG00000173334	0	1
ENSG00000173335	1	0
ENSG00000173349	1	0
ENSG00000173372	0	1
ENSG00000173376	0	7
ENSG00000173389	1	0
ENSG00000173391	1	0
ENSG00000173401	0	1
ENSG00000173402	0	1
ENSG00000173421	0	1
ENSG00000173431	1	0
ENSG00000173432	0	1
ENSG00000173436	0	1
ENSG00000173442	2	1
ENSG00000173456	0	1
ENSG00000173457	0	1
ENSG00000173464	0	1
ENSG00000173473	0	1
ENSG00000173480	2	2
ENSG00000173482	0	3
ENSG00000173517	2	1
ENSG00000173530	2	0
ENSG00000173531	1	3
ENSG00000173546	2	6
ENSG00000173557	1	2
ENSG00000173567	2	1
ENSG00000173572	1	9
ENSG00000173575	2	4
ENSG00000173578	0	1
ENSG00000173581	0	1
ENSG00000173588	0	2
ENSG00000173610	3	0
ENSG00000173611	1	1
ENSG00000173612	6	4
ENSG00000173621	1	0
ENSG00000173627	2	1
ENSG00000173638	1	1
ENSG00000173641	0	3
ENSG00000173662	1	0
ENSG00000173673	1	1
ENSG00000173679	0	1
ENSG00000173699	4	0
ENSG00000173702	3	0
ENSG00000173705	3	1
ENSG00000173706	7	6
ENSG00000173714	0	1
ENSG00000173715	0	1
ENSG00000173744	0	1
ENSG00000173769	3	0
ENSG00000173786	0	1
ENSG00000173801	1	1
ENSG00000173805	8	2
ENSG00000173809	5	0
ENSG00000173818	4	0
ENSG00000173821	12	9
ENSG00000173826	1	2
ENSG00000173838	2	2
ENSG00000173846	0	1
ENSG00000173852	1	0
ENSG00000173875	2	0
ENSG00000173894	0	2
ENSG00000173898	1	1
ENSG00000173908	2	2
ENSG00000173918	0	3
ENSG00000173930	0	2
ENSG00000173947	1	0
ENSG00000173950	2	1
ENSG00000173988	1	0
ENSG00000173991	0	1
ENSG00000173992	0	1
ENSG00000174004	1	1
ENSG00000174007	1	0
ENSG00000174015	1	0
ENSG00000174038	1	0
ENSG00000174059	1	0
ENSG00000174080	0	4
ENSG00000174123	3	5
ENSG00000174125	2	1
ENSG00000174130	1	3
ENSG00000174132	0	1
ENSG00000174136	0	1
ENSG00000174137	1	2
ENSG00000174145	1	2
ENSG00000174165	1	0
ENSG00000174173	1	0
ENSG00000174175	3	3
ENSG00000174177	9	5
ENSG00000174197	2	2
ENSG00000174226	3	0
ENSG00000174227	5	2
ENSG00000174231	0	5
ENSG00000174233	0	2
ENSG00000174236	1	1
ENSG00000174243	0	1
ENSG00000174255	3	2
ENSG00000174282	1	0
ENSG00000174292	1	2
ENSG00000174306	2	0
ENSG00000174327	0	3
ENSG00000174332	3	0
ENSG00000174343	2	3
ENSG00000174348	2	4
ENSG00000174358	1	2
ENSG00000174370	1	0
ENSG00000174371	5	0
ENSG00000174373	1	0
ENSG00000174405	1	1
ENSG00000174429	0	3
ENSG00000174442	1	0
ENSG00000174448	0	1
ENSG00000174450	5	0
ENSG00000174456	1	0
ENSG00000174469	0	3
ENSG00000174473	1	1
ENSG00000174483	0	2
ENSG00000174485	0	1
ENSG00000174498	1	1
ENSG00000174501	1	1
ENSG00000174502	1	0
ENSG00000174514	1	2
ENSG00000174516	0	1
ENSG00000174527	2	2
ENSG00000174529	1	1
ENSG00000174547	0	1
ENSG00000174562	0	1
ENSG00000174576	0	1
ENSG00000174586	1	0
ENSG00000174600	0	1
ENSG00000174611	0	3
ENSG00000174640	1	2
ENSG00000174652	0	1
ENSG00000174667	2	1
ENSG00000174672	1	1
ENSG00000174684	0	1
ENSG00000174705	0	1
ENSG00000174718	8	5
ENSG00000174721	1	0
ENSG00000174744	1	1
ENSG00000174775	0	1
ENSG00000174776	1	1
ENSG00000174780	0	2
ENSG00000174788	0	1
ENSG00000174791	0	2
ENSG00000174792	1	0
ENSG00000174796	2	0
ENSG00000174799	1	0
ENSG00000174807	1	1
ENSG00000174808	2	0
ENSG00000174837	11	0
ENSG00000174840	1	0
ENSG00000174844	8	5
ENSG00000174885	3	4
ENSG00000174886	1	0
ENSG00000174898	2	0
ENSG00000174928	1	1
ENSG00000174937	1	1
ENSG00000174938	1	0
ENSG00000174939	1	0
ENSG00000174945	1	3
ENSG00000174948	0	1
ENSG00000174950	1	0
ENSG00000174953	1	0
ENSG00000174957	0	1
ENSG00000174963	0	1
ENSG00000174989	2	1
ENSG00000174990	0	2
ENSG00000174996	1	1
ENSG00000175003	4	1
ENSG00000175018	1	0
ENSG00000175029	6	1
ENSG00000175048	0	1
ENSG00000175054	2	4
ENSG00000175065	0	5
ENSG00000175066	1	0
ENSG00000175077	1	0
ENSG00000175084	0	3
ENSG00000175087	0	2
ENSG00000175093	0	1
ENSG00000175105	2	0
ENSG00000175106	2	0
ENSG00000175121	1	0
ENSG00000175143	1	0
ENSG00000175164	8	5
ENSG00000175166	1	0
ENSG00000175175	1	0
ENSG00000175183	1	0
ENSG00000175189	1	0
ENSG00000175193	1	1
ENSG00000175197	0	1
ENSG00000175198	0	2
ENSG00000175206	1	0
ENSG00000175213	1	0
ENSG00000175216	0	1
ENSG00000175221	1	8
ENSG00000175229	1	2
ENSG00000175262	2	2
ENSG00000175264	0	1
ENSG00000175265	0	1
ENSG00000175267	2	0
ENSG00000175274	2	1
ENSG00000175287	1	1
ENSG00000175294	1	3
ENSG00000175315	0	1
ENSG00000175322	3	0
ENSG00000175325	1	1
ENSG00000175329	2	1
ENSG00000175348	0	1
ENSG00000175356	1	0
ENSG00000175390	0	2
ENSG00000175398	2	1
ENSG00000175414	0	2
ENSG00000175426	2	1
ENSG00000175445	0	1
ENSG00000175455	1	1
ENSG00000175463	0	2
ENSG00000175467	1	2
ENSG00000175470	2	0
ENSG00000175471	1	2
ENSG00000175485	2	0
ENSG00000175489	1	0
ENSG00000175497	1	0
ENSG00000175513	1	0
ENSG00000175518	3	2
ENSG00000175520	2	1
ENSG00000175536	2	0
ENSG00000175538	0	1
ENSG00000175548	0	1
ENSG00000175564	0	2
ENSG00000175567	1	0
ENSG00000175575	1	0
ENSG00000175591	2	1
ENSG00000175592	0	2
ENSG00000175595	0	1
ENSG00000175600	0	3
ENSG00000175606	3	0
ENSG00000175619	2	1
ENSG00000175634	1	1
ENSG00000175643	0	2
ENSG00000175646	0	1
ENSG00000175664	0	1
ENSG00000175691	2	0
ENSG00000175699	1	0
ENSG00000175707	1	1
ENSG00000175711	2	5
ENSG00000175727	1	1
ENSG00000175764	2	0
ENSG00000175782	1	0
ENSG00000175785	0	3
ENSG00000175787	2	0
ENSG00000175806	1	0
ENSG00000175820	18	5
ENSG00000175826	1	1
ENSG00000175866	1	0
ENSG00000175874	1	0
ENSG00000175877	2	2
ENSG00000175893	0	1
ENSG00000175899	1	0
ENSG00000175920	2	3
ENSG00000175928	0	5
ENSG00000175931	1	0
ENSG00000175946	4	3
ENSG00000175984	2	0
ENSG00000175985	0	2
ENSG00000176009	1	2
ENSG00000176014	1	2
ENSG00000176018	0	1
ENSG00000176024	1	1
ENSG00000176029	3	2
ENSG00000176040	0	1
ENSG00000176046	0	1
ENSG00000176049	0	2
ENSG00000176055	1	1
ENSG00000176083	4	0
ENSG00000176092	10	3
ENSG00000176125	1	1
ENSG00000176136	1	2
ENSG00000176142	1	0
ENSG00000176148	3	3
ENSG00000176155	8	4
ENSG00000176160	1	0
ENSG00000176170	2	1
ENSG00000176171	1	1
ENSG00000176182	0	3
ENSG00000176194	4	0
ENSG00000176198	1	0
ENSG00000176200	1	0
ENSG00000176208	3	3
ENSG00000176219	5	1
ENSG00000176222	1	0
ENSG00000176225	2	1
ENSG00000176230	1	1
ENSG00000176231	3	1
ENSG00000176239	13	4
ENSG00000176246	5	3
ENSG00000176248	0	2
ENSG00000176253	0	1
ENSG00000176256	1	0
ENSG00000176293	1	2
ENSG00000176294	3	1
ENSG00000176299	2	0
ENSG00000176371	2	0
ENSG00000176381	1	3
ENSG00000176383	1	0
ENSG00000176390	2	1
ENSG00000176393	2	1
ENSG00000176396	2	1
ENSG00000176399	0	1
ENSG00000176401	0	1
ENSG00000176406	2	1
ENSG00000176410	1	1
ENSG00000176438	3	5
ENSG00000176463	1	1
ENSG00000176473	1	2
ENSG00000176476	0	2
ENSG00000176490	0	1
ENSG00000176495	1	0
ENSG00000176510	4	2
ENSG00000176531	0	2
ENSG00000176532	1	0
ENSG00000176540	2	0
ENSG00000176542	1	1
ENSG00000176547	0	1
ENSG00000176555	0	1
ENSG00000176567	4	1
ENSG00000176571	1	0
ENSG00000176601	1	3
ENSG00000176619	0	1
ENSG00000176623	2	1
ENSG00000176624	1	0
ENSG00000176641	0	1
ENSG00000176681	0	1
ENSG00000176697	1	0
ENSG00000176715	2	6
ENSG00000176732	0	3
ENSG00000176742	1	0
ENSG00000176769	0	1
ENSG00000176771	6	7
ENSG00000176783	1	3
ENSG00000176787	4	1
ENSG00000176798	2	2
ENSG00000176834	1	2
ENSG00000176842	1	0
ENSG00000176845	0	1
ENSG00000176871	0	1
ENSG00000176884	0	2
ENSG00000176893	1	0
ENSG00000176894	0	1
ENSG00000176895	0	1
ENSG00000176909	0	3
ENSG00000176915	2	0
ENSG00000176919	1	2
ENSG00000176920	2	4
ENSG00000176922	5	2
ENSG00000176925	1	0
ENSG00000176927	1	2
ENSG00000176928	2	0
ENSG00000176945	9	1
ENSG00000176946	1	1
ENSG00000176956	0	2
ENSG00000176974	1	0
ENSG00000176978	1	3
ENSG00000176986	0	2
ENSG00000176994	3	3
ENSG00000177000	2	0
ENSG00000177030	0	1
ENSG00000177034	1	0
ENSG00000177042	1	2
ENSG00000177045	3	0
ENSG00000177051	1	0
ENSG00000177054	1	0
ENSG00000177058	1	2
ENSG00000177082	2	2
ENSG00000177084	1	4
ENSG00000177096	1	1
ENSG00000177103	1	6
ENSG00000177106	0	2
ENSG00000177143	1	0
ENSG00000177151	1	0
ENSG00000177169	1	2
ENSG00000177174	3	2
ENSG00000177181	0	1
ENSG00000177186	4	1
ENSG00000177191	1	4
ENSG00000177200	2	3
ENSG00000177201	8	1
ENSG00000177212	2	1
ENSG00000177225	0	2
