gene	Pn	Ps
ENSPTRG00000017787	4	0
ENSPTRG00000017788	1	0
ENSPTRG00000017789	0	2
ENSPTRG00000017793	1	6
ENSPTRG00000017794	0	1
ENSPTRG00000017796	0	1
ENSPTRG00000017805	1	0
ENSPTRG00000017810	0	1
ENSPTRG00000017829	2	1
ENSPTRG00000017830	1	2
ENSPTRG00000017834	1	1
ENSPTRG00000017843	1	1
ENSPTRG00000017845	10	4
ENSPTRG00000017847	1	2
ENSPTRG00000017848	1	1
ENSPTRG00000017858	0	1
ENSPTRG00000017871	2	1
ENSPTRG00000017872	1	1
ENSPTRG00000017873	2	2
ENSPTRG00000017875	2	0
ENSPTRG00000017878	3	0
ENSPTRG00000017880	1	3
ENSPTRG00000017883	0	1
ENSPTRG00000017885	3	0
ENSPTRG00000017886	0	2
ENSPTRG00000017891	1	2
ENSPTRG00000017893	1	0
ENSPTRG00000017895	6	3
ENSPTRG00000017901	4	0
ENSPTRG00000017903	0	1
ENSPTRG00000017904	3	3
ENSPTRG00000017906	1	0
ENSPTRG00000017908	2	2
ENSPTRG00000017910	8	1
ENSPTRG00000017912	4	5
ENSPTRG00000017913	2	0
ENSPTRG00000017917	6	1
ENSPTRG00000017918	1	0
ENSPTRG00000017919	3	1
ENSPTRG00000017920	1	2
ENSPTRG00000017923	0	2
ENSPTRG00000017928	1	1
ENSPTRG00000017930	0	2
ENSPTRG00000017931	0	3
ENSPTRG00000017932	1	0
ENSPTRG00000017933	1	0
ENSPTRG00000017934	1	0
ENSPTRG00000017935	0	1
ENSPTRG00000017936	0	1
ENSPTRG00000017938	7	5
ENSPTRG00000017942	0	4
ENSPTRG00000017947	6	6
ENSPTRG00000017948	1	0
ENSPTRG00000017951	2	3
ENSPTRG00000017952	1	2
ENSPTRG00000017953	2	0
ENSPTRG00000017957	6	1
ENSPTRG00000017966	1	0
ENSPTRG00000017968	1	0
ENSPTRG00000017969	1	0
ENSPTRG00000017970	2	2
ENSPTRG00000017973	1	1
ENSPTRG00000017974	5	1
ENSPTRG00000017976	2	0
ENSPTRG00000017977	0	2
ENSPTRG00000017978	0	1
ENSPTRG00000017979	1	0
ENSPTRG00000017982	0	2
ENSPTRG00000017984	1	1
ENSPTRG00000017985	0	1
ENSPTRG00000017991	0	2
ENSPTRG00000017992	1	1
ENSPTRG00000017994	3	1
ENSPTRG00000017996	1	0
ENSPTRG00000017997	1	1
ENSPTRG00000018001	8	3
ENSPTRG00000018003	9	8
ENSPTRG00000018007	2	0
ENSPTRG00000018008	0	1
ENSPTRG00000018011	2	1
ENSPTRG00000018012	0	1
ENSPTRG00000018014	0	2
ENSPTRG00000018016	2	6
ENSPTRG00000018017	24	11
ENSPTRG00000018018	20	13
ENSPTRG00000018020	2	2
ENSPTRG00000018021	3	2
ENSPTRG00000018022	3	7
ENSPTRG00000018023	4	4
ENSPTRG00000018024	1	0
ENSPTRG00000018025	1	0
ENSPTRG00000018026	3	2
ENSPTRG00000018027	1	0
ENSPTRG00000018028	1	3
ENSPTRG00000018029	6	1
ENSPTRG00000018030	9	4
ENSPTRG00000018033	4	7
ENSPTRG00000018034	0	1
ENSPTRG00000018035	1	0
ENSPTRG00000018036	0	2
ENSPTRG00000018038	0	2
ENSPTRG00000018040	2	0
ENSPTRG00000018044	1	1
ENSPTRG00000018045	1	2
ENSPTRG00000018047	1	0
ENSPTRG00000018054	6	6
ENSPTRG00000018056	2	1
ENSPTRG00000018058	0	2
ENSPTRG00000018059	1	2
ENSPTRG00000018063	0	1
ENSPTRG00000018064	1	0
ENSPTRG00000018074	1	1
ENSPTRG00000018076	2	6
ENSPTRG00000018077	2	0
ENSPTRG00000018079	0	2
ENSPTRG00000018080	0	1
ENSPTRG00000018082	2	1
ENSPTRG00000018084	0	1
ENSPTRG00000018087	0	1
ENSPTRG00000018088	1	0
ENSPTRG00000018089	0	1
ENSPTRG00000018094	1	1
ENSPTRG00000018095	6	1
ENSPTRG00000018098	2	0
ENSPTRG00000018101	2	0
ENSPTRG00000018102	1	0
ENSPTRG00000018103	0	1
ENSPTRG00000018104	0	1
ENSPTRG00000018105	1	0
ENSPTRG00000018106	0	1
ENSPTRG00000018107	3	0
ENSPTRG00000018114	2	1
ENSPTRG00000018121	1	0
ENSPTRG00000018124	0	1
ENSPTRG00000018125	1	1
ENSPTRG00000018126	0	3
ENSPTRG00000018129	3	10
ENSPTRG00000018131	1	1
ENSPTRG00000018133	1	2
ENSPTRG00000018134	0	2
ENSPTRG00000018136	1	2
ENSPTRG00000018140	2	0
ENSPTRG00000018141	1	1
ENSPTRG00000018142	0	1
ENSPTRG00000018143	1	0
ENSPTRG00000018148	0	1
ENSPTRG00000018149	1	0
ENSPTRG00000018150	0	1
ENSPTRG00000018152	5	0
ENSPTRG00000018154	1	2
ENSPTRG00000018155	0	2
ENSPTRG00000018158	1	0
ENSPTRG00000018160	2	0
ENSPTRG00000018162	0	1
ENSPTRG00000018163	0	1
ENSPTRG00000018165	0	1
ENSPTRG00000018166	3	0
ENSPTRG00000018168	0	1
ENSPTRG00000018169	2	0
ENSPTRG00000018170	2	0
ENSPTRG00000018171	1	4
ENSPTRG00000018172	1	4
ENSPTRG00000018173	0	1
ENSPTRG00000018176	1	0
ENSPTRG00000018179	0	1
ENSPTRG00000018180	0	1
ENSPTRG00000018184	0	1
ENSPTRG00000018185	4	2
ENSPTRG00000018186	0	1
ENSPTRG00000018188	1	1
ENSPTRG00000018191	2	0
ENSPTRG00000018196	0	2
ENSPTRG00000018197	3	2
ENSPTRG00000018198	0	1
ENSPTRG00000018202	0	1
ENSPTRG00000018204	2	1
ENSPTRG00000018205	1	0
ENSPTRG00000018206	1	0
ENSPTRG00000018209	0	1
ENSPTRG00000018214	1	0
ENSPTRG00000018215	0	1
ENSPTRG00000018216	1	1
ENSPTRG00000018217	0	3
ENSPTRG00000018221	2	1
ENSPTRG00000018223	3	1
ENSPTRG00000018228	0	1
ENSPTRG00000018231	3	1
ENSPTRG00000018232	1	2
ENSPTRG00000018235	1	1
ENSPTRG00000018237	3	0
ENSPTRG00000018238	1	0
ENSPTRG00000018239	0	1
ENSPTRG00000018240	0	5
ENSPTRG00000018241	3	5
ENSPTRG00000018243	2	3
ENSPTRG00000018244	0	2
ENSPTRG00000018248	3	2
ENSPTRG00000018249	1	1
ENSPTRG00000018252	0	3
ENSPTRG00000018256	1	6
ENSPTRG00000018257	2	0
ENSPTRG00000018262	0	1
ENSPTRG00000018264	0	1
ENSPTRG00000018269	0	1
ENSPTRG00000018272	12	6
ENSPTRG00000018275	3	2
ENSPTRG00000018277	0	2
ENSPTRG00000018279	0	1
ENSPTRG00000018284	1	1
ENSPTRG00000018287	0	2
ENSPTRG00000018288	0	1
ENSPTRG00000018290	0	3
ENSPTRG00000018291	0	2
ENSPTRG00000018293	1	2
ENSPTRG00000018294	3	0
ENSPTRG00000018295	2	0
ENSPTRG00000018296	1	1
ENSPTRG00000018298	1	1
ENSPTRG00000018300	0	1
ENSPTRG00000018302	2	2
ENSPTRG00000018303	23	20
ENSPTRG00000018305	1	1
ENSPTRG00000018306	2	4
ENSPTRG00000018312	2	0
ENSPTRG00000018324	1	0
ENSPTRG00000018325	1	4
ENSPTRG00000018326	0	1
ENSPTRG00000018327	1	2
ENSPTRG00000018329	2	0
ENSPTRG00000018330	3	3
ENSPTRG00000018333	1	1
ENSPTRG00000018335	1	1
ENSPTRG00000018339	1	3
ENSPTRG00000018341	1	0
ENSPTRG00000018344	0	2
ENSPTRG00000018347	0	2
ENSPTRG00000018348	1	3
ENSPTRG00000018349	5	8
ENSPTRG00000018351	1	12
ENSPTRG00000018355	1	0
ENSPTRG00000018356	0	2
ENSPTRG00000018357	1	0
ENSPTRG00000018360	6	3
ENSPTRG00000018361	0	1
ENSPTRG00000018365	0	2
ENSPTRG00000018367	1	2
ENSPTRG00000018371	1	4
ENSPTRG00000018372	0	1
ENSPTRG00000018375	0	3
ENSPTRG00000018377	0	2
ENSPTRG00000018378	0	2
ENSPTRG00000018379	1	1
ENSPTRG00000018382	1	0
ENSPTRG00000018385	0	4
ENSPTRG00000018387	0	1
ENSPTRG00000018388	1	1
ENSPTRG00000018390	1	2
ENSPTRG00000018391	0	1
ENSPTRG00000018392	0	4
ENSPTRG00000018398	0	1
ENSPTRG00000018400	2	2
ENSPTRG00000018405	1	1
ENSPTRG00000018407	1	0
ENSPTRG00000018408	3	0
ENSPTRG00000018413	0	1
ENSPTRG00000018414	0	1
ENSPTRG00000018415	0	1
ENSPTRG00000018416	0	1
ENSPTRG00000018417	1	3
ENSPTRG00000018420	0	1
ENSPTRG00000018421	0	3
ENSPTRG00000018422	2	0
ENSPTRG00000018423	8	8
ENSPTRG00000018425	1	4
ENSPTRG00000018426	0	1
ENSPTRG00000018427	0	1
ENSPTRG00000018428	0	1
ENSPTRG00000018429	1	1
ENSPTRG00000018432	1	1
ENSPTRG00000018433	1	1
ENSPTRG00000018434	0	1
ENSPTRG00000018435	1	0
ENSPTRG00000018436	1	1
ENSPTRG00000018437	3	3
ENSPTRG00000018438	1	2
ENSPTRG00000018440	0	1
ENSPTRG00000018441	1	2
ENSPTRG00000018442	0	1
ENSPTRG00000018443	0	2
ENSPTRG00000018444	1	0
ENSPTRG00000018446	1	2
ENSPTRG00000018447	1	0
ENSPTRG00000018448	3	4
ENSPTRG00000018449	0	2
ENSPTRG00000018451	0	2
ENSPTRG00000018454	0	1
ENSPTRG00000018456	0	2
ENSPTRG00000018457	1	2
ENSPTRG00000018459	10	7
ENSPTRG00000018461	2	1
ENSPTRG00000018462	1	1
ENSPTRG00000018464	0	1
ENSPTRG00000018465	0	2
ENSPTRG00000018466	2	0
ENSPTRG00000018469	2	0
ENSPTRG00000018471	0	1
ENSPTRG00000018474	0	1
ENSPTRG00000018476	2	2
ENSPTRG00000018477	3	2
ENSPTRG00000018479	2	1
ENSPTRG00000018480	1	1
ENSPTRG00000018482	1	0
ENSPTRG00000018484	1	2
ENSPTRG00000018487	1	0
ENSPTRG00000018489	1	4
ENSPTRG00000018492	0	2
ENSPTRG00000018493	0	2
ENSPTRG00000018494	0	2
ENSPTRG00000018498	0	1
ENSPTRG00000018499	4	2
ENSPTRG00000018500	1	1
ENSPTRG00000018507	5	1
ENSPTRG00000018508	5	4
ENSPTRG00000018511	0	1
ENSPTRG00000018512	2	1
ENSPTRG00000018514	5	1
ENSPTRG00000018521	0	2
ENSPTRG00000018523	0	1
ENSPTRG00000018529	2	2
ENSPTRG00000018530	0	1
ENSPTRG00000018532	0	1
ENSPTRG00000018535	1	2
ENSPTRG00000018538	0	1
ENSPTRG00000018539	4	1
ENSPTRG00000018540	1	0
ENSPTRG00000018542	2	0
ENSPTRG00000018544	11	4
ENSPTRG00000018545	0	1
ENSPTRG00000018548	0	2
ENSPTRG00000018553	3	0
ENSPTRG00000018555	1	2
ENSPTRG00000018558	0	1
ENSPTRG00000018559	3	0
ENSPTRG00000018561	0	1
ENSPTRG00000018562	1	1
ENSPTRG00000018563	0	1
ENSPTRG00000018564	0	2
ENSPTRG00000018565	3	0
ENSPTRG00000018566	0	1
ENSPTRG00000018567	1	0
ENSPTRG00000018571	1	0
ENSPTRG00000018573	1	0
ENSPTRG00000018574	0	1
ENSPTRG00000018575	2	2
ENSPTRG00000018576	1	0
ENSPTRG00000018579	1	1
ENSPTRG00000018580	0	1
ENSPTRG00000018584	2	1
ENSPTRG00000018586	1	1
ENSPTRG00000018587	0	5
ENSPTRG00000018588	11	7
ENSPTRG00000018591	0	4
ENSPTRG00000018594	1	2
ENSPTRG00000018596	0	2
ENSPTRG00000018597	0	1
ENSPTRG00000018599	1	0
ENSPTRG00000018601	0	1
ENSPTRG00000018603	2	2
ENSPTRG00000018606	1	2
ENSPTRG00000018607	1	0
ENSPTRG00000018609	3	1
ENSPTRG00000018611	4	0
ENSPTRG00000018612	1	0
ENSPTRG00000018613	0	2
ENSPTRG00000018614	3	0
ENSPTRG00000018615	2	2
ENSPTRG00000018616	1	2
ENSPTRG00000018625	0	2
ENSPTRG00000018629	0	1
ENSPTRG00000018630	3	2
ENSPTRG00000018631	0	5
ENSPTRG00000018632	2	4
ENSPTRG00000018633	1	0
ENSPTRG00000018634	2	2
ENSPTRG00000018636	1	1
ENSPTRG00000018639	2	2
ENSPTRG00000018640	1	0
ENSPTRG00000018641	2	1
ENSPTRG00000018642	1	0
ENSPTRG00000018644	1	1
ENSPTRG00000018647	2	7
ENSPTRG00000018652	5	3
ENSPTRG00000018654	0	1
ENSPTRG00000018658	4	2
ENSPTRG00000018661	2	1
ENSPTRG00000018663	3	4
ENSPTRG00000018665	2	5
ENSPTRG00000018671	0	1
ENSPTRG00000018672	2	2
ENSPTRG00000018673	2	1
ENSPTRG00000018674	1	0
ENSPTRG00000018675	1	0
ENSPTRG00000018680	6	11
ENSPTRG00000018681	0	1
ENSPTRG00000018682	5	2
ENSPTRG00000018683	1	11
ENSPTRG00000018684	2	4
ENSPTRG00000018686	7	6
ENSPTRG00000018687	0	2
ENSPTRG00000018688	3	4
ENSPTRG00000018689	1	3
ENSPTRG00000018690	1	3
ENSPTRG00000018693	1	0
ENSPTRG00000018696	0	1
ENSPTRG00000018697	1	0
ENSPTRG00000018699	1	0
ENSPTRG00000018709	1	1
ENSPTRG00000018710	1	3
ENSPTRG00000018711	6	6
ENSPTRG00000018712	1	1
ENSPTRG00000018713	1	0
ENSPTRG00000018714	1	0
ENSPTRG00000018715	1	3
ENSPTRG00000018716	0	2
ENSPTRG00000018717	11	41
ENSPTRG00000018719	1	0
ENSPTRG00000018721	0	1
ENSPTRG00000018722	0	1
ENSPTRG00000018723	4	0
ENSPTRG00000018724	1	3
ENSPTRG00000018725	1	2
ENSPTRG00000018727	1	1
ENSPTRG00000018732	4	3
ENSPTRG00000018733	1	5
ENSPTRG00000018736	0	1
ENSPTRG00000018738	0	2
ENSPTRG00000018739	1	1
ENSPTRG00000018741	0	1
ENSPTRG00000018743	1	7
ENSPTRG00000018745	0	3
ENSPTRG00000018747	1	3
ENSPTRG00000018748	0	1
ENSPTRG00000018751	0	2
ENSPTRG00000018752	3	5
ENSPTRG00000018754	8	4
ENSPTRG00000018757	1	0
ENSPTRG00000018758	1	1
ENSPTRG00000018759	3	0
ENSPTRG00000018760	0	4
ENSPTRG00000018762	1	2
ENSPTRG00000018763	1	1
ENSPTRG00000018764	5	12
ENSPTRG00000018767	0	1
ENSPTRG00000018768	1	1
ENSPTRG00000018769	3	2
ENSPTRG00000018770	4	3
ENSPTRG00000018774	1	0
ENSPTRG00000018779	0	1
ENSPTRG00000018781	5	4
ENSPTRG00000018787	3	3
ENSPTRG00000018789	1	1
ENSPTRG00000018793	0	5
ENSPTRG00000018800	3	1
ENSPTRG00000018802	2	2
ENSPTRG00000018803	3	0
ENSPTRG00000018805	1	3
ENSPTRG00000018810	1	4
ENSPTRG00000018815	1	0
ENSPTRG00000018817	2	2
ENSPTRG00000018820	1	0
ENSPTRG00000018821	1	0
ENSPTRG00000018825	1	2
ENSPTRG00000018826	0	1
ENSPTRG00000018827	0	1
ENSPTRG00000018828	0	1
ENSPTRG00000018833	2	6
ENSPTRG00000018855	2	2
ENSPTRG00000018857	1	0
ENSPTRG00000018860	0	1
ENSPTRG00000018861	1	1
ENSPTRG00000018864	1	1
ENSPTRG00000018865	2	1
ENSPTRG00000018866	5	4
ENSPTRG00000018869	0	2
ENSPTRG00000018871	1	0
ENSPTRG00000018872	4	9
ENSPTRG00000018875	1	2
ENSPTRG00000018876	1	1
ENSPTRG00000018877	2	4
ENSPTRG00000018878	0	1
ENSPTRG00000018880	0	1
ENSPTRG00000018882	0	2
ENSPTRG00000018884	0	1
ENSPTRG00000018886	3	6
ENSPTRG00000018890	0	3
ENSPTRG00000018894	0	1
ENSPTRG00000018896	0	1
ENSPTRG00000018902	5	2
ENSPTRG00000018903	1	0
ENSPTRG00000018904	0	2
ENSPTRG00000018905	2	1
ENSPTRG00000018906	1	2
ENSPTRG00000018907	1	1
ENSPTRG00000018910	0	1
ENSPTRG00000018919	2	1
ENSPTRG00000018920	2	1
ENSPTRG00000018921	3	2
ENSPTRG00000018925	1	1
ENSPTRG00000018926	1	5
ENSPTRG00000018929	1	0
ENSPTRG00000018931	2	3
ENSPTRG00000018932	0	1
ENSPTRG00000018936	4	5
ENSPTRG00000018938	8	4
ENSPTRG00000018941	3	2
ENSPTRG00000018943	0	1
ENSPTRG00000018944	1	2
ENSPTRG00000018945	0	1
ENSPTRG00000018946	1	0
ENSPTRG00000018949	0	1
ENSPTRG00000018950	1	3
ENSPTRG00000018951	0	1
ENSPTRG00000018952	0	1
ENSPTRG00000018953	0	1
ENSPTRG00000018955	0	1
ENSPTRG00000018959	1	1
ENSPTRG00000018964	4	4
ENSPTRG00000018965	2	2
ENSPTRG00000018966	5	10
ENSPTRG00000018970	0	1
ENSPTRG00000018975	3	0
ENSPTRG00000018979	0	2
ENSPTRG00000018980	1	0
ENSPTRG00000018981	1	2
ENSPTRG00000018983	3	1
ENSPTRG00000018984	2	2
ENSPTRG00000018986	0	1
ENSPTRG00000018988	1	2
ENSPTRG00000018990	5	0
ENSPTRG00000018991	1	2
ENSPTRG00000018993	0	1
ENSPTRG00000018994	1	1
ENSPTRG00000018995	1	1
ENSPTRG00000018996	0	1
ENSPTRG00000018997	0	1
ENSPTRG00000018998	4	0
ENSPTRG00000019000	0	1
ENSPTRG00000019002	0	1
ENSPTRG00000019003	0	1
ENSPTRG00000019022	1	0
ENSPTRG00000019024	0	1
ENSPTRG00000019025	3	0
ENSPTRG00000019027	0	1
ENSPTRG00000019029	0	2
ENSPTRG00000019030	0	1
ENSPTRG00000019033	1	0
ENSPTRG00000019034	2	3
ENSPTRG00000019035	0	2
ENSPTRG00000019036	1	2
ENSPTRG00000019040	0	4
ENSPTRG00000019041	1	0
ENSPTRG00000019042	2	2
ENSPTRG00000019043	1	0
ENSPTRG00000019045	1	0
ENSPTRG00000019046	1	2
ENSPTRG00000019047	0	1
ENSPTRG00000019048	0	3
ENSPTRG00000019049	0	1
ENSPTRG00000019050	0	1
ENSPTRG00000019051	9	3
ENSPTRG00000019053	1	1
ENSPTRG00000019057	1	0
ENSPTRG00000019058	0	6
ENSPTRG00000019063	0	4
ENSPTRG00000019066	0	1
ENSPTRG00000019067	0	1
ENSPTRG00000019068	0	1
ENSPTRG00000019069	3	0
ENSPTRG00000019072	1	0
ENSPTRG00000019073	1	1
ENSPTRG00000019074	2	4
ENSPTRG00000019076	0	1
ENSPTRG00000019078	2	3
ENSPTRG00000019080	2	1
ENSPTRG00000019082	1	1
ENSPTRG00000019083	3	0
ENSPTRG00000019084	1	4
ENSPTRG00000019085	6	4
ENSPTRG00000019087	0	3
ENSPTRG00000019091	0	1
ENSPTRG00000019092	1	0
ENSPTRG00000019102	1	1
ENSPTRG00000019104	0	3
ENSPTRG00000019105	1	4
ENSPTRG00000019106	1	0
ENSPTRG00000019112	0	1
ENSPTRG00000019114	0	1
ENSPTRG00000019117	1	4
ENSPTRG00000019123	0	2
ENSPTRG00000019124	1	0
ENSPTRG00000019128	1	1
ENSPTRG00000019132	1	2
ENSPTRG00000019136	1	0
ENSPTRG00000019140	0	1
ENSPTRG00000019144	1	1
ENSPTRG00000019146	4	1
ENSPTRG00000019147	0	2
ENSPTRG00000019149	0	1
ENSPTRG00000019150	1	1
ENSPTRG00000019156	2	0
ENSPTRG00000019158	2	3
ENSPTRG00000019159	0	2
ENSPTRG00000019160	0	1
ENSPTRG00000019161	0	3
ENSPTRG00000019165	0	1
ENSPTRG00000019166	2	2
ENSPTRG00000019170	1	4
ENSPTRG00000019172	17	4
ENSPTRG00000019174	0	1
ENSPTRG00000019175	2	0
ENSPTRG00000019176	1	0
ENSPTRG00000019178	18	15
ENSPTRG00000019183	2	0
ENSPTRG00000019185	0	2
ENSPTRG00000019187	1	0
ENSPTRG00000019191	2	1
ENSPTRG00000019192	8	3
ENSPTRG00000019194	0	1
ENSPTRG00000019196	0	1
ENSPTRG00000019198	0	2
ENSPTRG00000019200	1	0
ENSPTRG00000019203	1	1
ENSPTRG00000019204	2	0
ENSPTRG00000019207	3	1
ENSPTRG00000019214	1	0
ENSPTRG00000019222	2	2
ENSPTRG00000019235	1	0
ENSPTRG00000019240	0	1
ENSPTRG00000019244	3	1
ENSPTRG00000019247	0	1
ENSPTRG00000019250	2	1
ENSPTRG00000019251	0	3
ENSPTRG00000019253	0	1
ENSPTRG00000019254	0	3
ENSPTRG00000019260	1	0
ENSPTRG00000019268	1	1
ENSPTRG00000019269	0	1
ENSPTRG00000019271	0	5
ENSPTRG00000019272	0	1
ENSPTRG00000019273	1	2
ENSPTRG00000019274	3	0
ENSPTRG00000019281	1	1
ENSPTRG00000019282	1	0
ENSPTRG00000019283	1	1
ENSPTRG00000019286	0	2
ENSPTRG00000019287	1	0
ENSPTRG00000019288	0	1
ENSPTRG00000019289	0	1
ENSPTRG00000019292	1	0
ENSPTRG00000019293	1	2
ENSPTRG00000019295	1	1
ENSPTRG00000019298	0	3
ENSPTRG00000019301	1	0
ENSPTRG00000019306	1	0
ENSPTRG00000019307	0	2
ENSPTRG00000019312	0	1
ENSPTRG00000019313	1	5
ENSPTRG00000019315	0	1
ENSPTRG00000019316	0	1
ENSPTRG00000019317	1	0
ENSPTRG00000019320	0	1
ENSPTRG00000019326	1	0
ENSPTRG00000019333	2	3
ENSPTRG00000019335	2	4
ENSPTRG00000019337	0	2
ENSPTRG00000019340	1	1
ENSPTRG00000019343	0	1
ENSPTRG00000019346	0	2
ENSPTRG00000019348	2	1
ENSPTRG00000019349	1	1
ENSPTRG00000019350	2	0
ENSPTRG00000019351	6	12
ENSPTRG00000019353	3	7
ENSPTRG00000019354	1	0
ENSPTRG00000019357	3	0
ENSPTRG00000019361	1	2
ENSPTRG00000019364	1	0
ENSPTRG00000019369	1	3
ENSPTRG00000019370	0	1
ENSPTRG00000019372	1	2
ENSPTRG00000019374	1	2
ENSPTRG00000019378	3	2
ENSPTRG00000019379	2	1
ENSPTRG00000019381	1	0
ENSPTRG00000019382	1	0
ENSPTRG00000019383	2	0
ENSPTRG00000019384	2	1
ENSPTRG00000019387	1	0
ENSPTRG00000019388	1	1
ENSPTRG00000019389	10	15
ENSPTRG00000019391	1	1
ENSPTRG00000019393	0	2
ENSPTRG00000019394	1	2
ENSPTRG00000019395	0	1
ENSPTRG00000019396	3	0
ENSPTRG00000019400	0	1
ENSPTRG00000019402	1	0
ENSPTRG00000019403	0	1
ENSPTRG00000019404	0	3
ENSPTRG00000019409	2	3
ENSPTRG00000019411	1	1
ENSPTRG00000019417	1	2
ENSPTRG00000019419	1	0
ENSPTRG00000019420	0	1
ENSPTRG00000019421	0	1
ENSPTRG00000019422	1	1
ENSPTRG00000019423	1	1
ENSPTRG00000019424	1	0
ENSPTRG00000019425	0	1
ENSPTRG00000019427	0	1
ENSPTRG00000019429	1	4
ENSPTRG00000019433	0	1
ENSPTRG00000019438	3	0
ENSPTRG00000019442	0	3
ENSPTRG00000019446	1	0
ENSPTRG00000019452	2	2
ENSPTRG00000019453	0	1
ENSPTRG00000019455	3	0
ENSPTRG00000019456	3	0
ENSPTRG00000019458	0	1
ENSPTRG00000019459	5	6
ENSPTRG00000019464	1	0
ENSPTRG00000019465	0	1
ENSPTRG00000019469	0	1
ENSPTRG00000019470	1	0
ENSPTRG00000019471	0	1
ENSPTRG00000019472	1	0
ENSPTRG00000019474	0	1
ENSPTRG00000019475	1	0
ENSPTRG00000019477	1	1
ENSPTRG00000019480	1	2
ENSPTRG00000019482	1	0
ENSPTRG00000019485	1	0
ENSPTRG00000019495	1	0
ENSPTRG00000019496	1	0
ENSPTRG00000019498	0	1
ENSPTRG00000019499	0	2
ENSPTRG00000019501	1	1
ENSPTRG00000019503	0	1
ENSPTRG00000019505	1	0
ENSPTRG00000019509	2	1
ENSPTRG00000019510	1	0
ENSPTRG00000019511	1	6
ENSPTRG00000019514	0	2
ENSPTRG00000019519	0	1
ENSPTRG00000019522	0	1
ENSPTRG00000019523	2	0
ENSPTRG00000019524	0	1
ENSPTRG00000019525	1	2
ENSPTRG00000019528	0	1
ENSPTRG00000019530	0	2
ENSPTRG00000019531	0	3
ENSPTRG00000019538	1	0
ENSPTRG00000019543	1	0
ENSPTRG00000019544	0	1
ENSPTRG00000019547	0	1
ENSPTRG00000019551	1	0
ENSPTRG00000019552	0	1
ENSPTRG00000019553	0	1
ENSPTRG00000019554	1	0
ENSPTRG00000019557	2	15
ENSPTRG00000019563	0	2
ENSPTRG00000019564	2	0
ENSPTRG00000019565	0	1
ENSPTRG00000019566	0	1
ENSPTRG00000019567	1	0
ENSPTRG00000019568	3	1
ENSPTRG00000019569	2	2
ENSPTRG00000019570	0	1
ENSPTRG00000019573	1	0
ENSPTRG00000019574	1	0
ENSPTRG00000019579	0	1
ENSPTRG00000019580	1	0
ENSPTRG00000019581	0	1
ENSPTRG00000019583	0	2
ENSPTRG00000019585	2	1
ENSPTRG00000019587	4	3
ENSPTRG00000019588	3	2
ENSPTRG00000019589	1	2
ENSPTRG00000019592	1	1
ENSPTRG00000019594	1	0
ENSPTRG00000019598	2	4
ENSPTRG00000019601	1	0
ENSPTRG00000019603	1	0
ENSPTRG00000019604	1	1
ENSPTRG00000019607	3	2
ENSPTRG00000019609	2	0
ENSPTRG00000019613	0	2
ENSPTRG00000019614	0	3
ENSPTRG00000019616	1	3
ENSPTRG00000019619	6	4
ENSPTRG00000019620	4	3
ENSPTRG00000019625	0	2
ENSPTRG00000019626	3	4
ENSPTRG00000019629	5	1
ENSPTRG00000019632	1	3
ENSPTRG00000019635	3	0
ENSPTRG00000019636	2	1
ENSPTRG00000019638	1	4
ENSPTRG00000019639	1	0
ENSPTRG00000019642	2	0
ENSPTRG00000019643	0	2
ENSPTRG00000019646	2	1
ENSPTRG00000019649	0	2
ENSPTRG00000019650	2	0
ENSPTRG00000019652	2	1
ENSPTRG00000019653	2	2
ENSPTRG00000019659	0	4
ENSPTRG00000019660	0	2
ENSPTRG00000019664	3	0
ENSPTRG00000019667	1	0
ENSPTRG00000019670	6	4
ENSPTRG00000019671	7	8
ENSPTRG00000019672	1	1
ENSPTRG00000019675	0	1
ENSPTRG00000019680	1	2
ENSPTRG00000019685	2	1
ENSPTRG00000019687	0	1
ENSPTRG00000019691	3	0
ENSPTRG00000019692	2	1
ENSPTRG00000019693	1	1
ENSPTRG00000019694	2	4
ENSPTRG00000019695	0	1
ENSPTRG00000019696	1	1
ENSPTRG00000019698	1	0
ENSPTRG00000019705	1	0
ENSPTRG00000019711	2	0
ENSPTRG00000019712	0	1
ENSPTRG00000019715	1	3
ENSPTRG00000019716	0	1
ENSPTRG00000019718	1	0
ENSPTRG00000019720	1	0
ENSPTRG00000019721	1	0
ENSPTRG00000019722	1	1
ENSPTRG00000019725	0	2
ENSPTRG00000019726	2	0
ENSPTRG00000019727	1	1
ENSPTRG00000019728	0	3
ENSPTRG00000019729	1	3
ENSPTRG00000019736	0	4
ENSPTRG00000019739	0	4
ENSPTRG00000019742	0	2
ENSPTRG00000019743	3	1
ENSPTRG00000019746	2	6
ENSPTRG00000019747	14	7
ENSPTRG00000019750	2	3
ENSPTRG00000019752	1	1
ENSPTRG00000019753	1	1
ENSPTRG00000019755	0	1
ENSPTRG00000019756	2	0
ENSPTRG00000019758	0	2
ENSPTRG00000019760	2	0
ENSPTRG00000019761	1	1
ENSPTRG00000019762	1	2
ENSPTRG00000019764	0	1
ENSPTRG00000019766	1	2
ENSPTRG00000019768	2	4
ENSPTRG00000019770	1	1
ENSPTRG00000019771	1	1
ENSPTRG00000019773	1	2
ENSPTRG00000019776	0	1
ENSPTRG00000019778	0	1
ENSPTRG00000019779	3	0
ENSPTRG00000019781	0	2
